tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***58219,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1251,AT,70 DISTILLERY LANE,,,ON
***69051,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1251,AT,70 DISTILLERY LANE,,,ON
***28251,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1251,OPP,20 EDWARD ST,,,QC
***79510,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1251,W/S,DORVAL RD,N/O,BLOOR ST W,ON
***85471,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1251,OPP,319 CARLAW AVE,,,ON
***44021,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1251,NR,950 DUPONT ST,,,ON
***69052,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1252,AT,70 DISTILLERY LANE,,,ON
***28252,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1252,OPP,20 EDWARD ST,,,ON
***40804,20241117,2,PARK - LONGER THAN 3 HOURS,40,1252,NR,32 ORTON PARK RD,,,ON
***79511,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1252,W/S,DORVAL RD,N/O,BLOOR ST W,ON
***34061,20241117,3,PARK ON PRIVATE PROPERTY,75,1252,AT,39 QUEENS QUAY E,,,ON
***44022,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1252,NR,950 DUPONT ST,,,ON
***58220,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1253,AT,70 DISTILLERY LANE,,,MI
***40805,20241117,2,PARK - LONGER THAN 3 HOURS,40,1253,NR,34 ORTON PARK RD,,,ON
***85472,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1253,OPP,235 CARLAW AVE,,,ON
***33900,20241117,384,STOP VEH OTR THN BCYCL-BYCL LN,200,1253,S/S,WELLESLEY ST E,E/O,BLEECKER ST,ON
***34062,20241117,3,PARK ON PRIVATE PROPERTY,75,1253,AT,39 QUEENS QUAY E,,,ON
***96643,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1253,NR,111 OSSINGTON AVE,,,ON
***69053,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1254,AT,70 DISTILLERY LANE,,,ON
***79512,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1254,W/S,DORVAL RD,N/O,BLOOR ST W,ON
***26276,20241117,29,PARK PROHIBITED TIME NO PERMIT,45,1254,NR,9 DRAPER ST,,,ON
***33966,20241117,29,PARK PROHIBITED TIME NO PERMIT,45,1254,NR,35 SUSSEX AVE,,,ON
***44023,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1254,NR,989 DUPONT ST,,,ON
***40806,20241117,2,PARK - LONGER THAN 3 HOURS,40,1255,NR,15 ORTON PARK RD,,,ON
***44024,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1255,NR,989 DUPONT ST,,,ON
***96644,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1255,NR,112 OSSINGTON AVE,,,ON
***48725,20241117,3,PARK ON PRIVATE PROPERTY,75,1256,,180 CHALKFARM DR,,,ON
***58456,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1256,AT,70 DISTILLERY LANE,,,ON
***69054,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1256,AT,70 DISTILLERY LANE,,,ON
***40807,20241117,2,PARK - LONGER THAN 3 HOURS,40,1256,NR,15 ORTON PARK RD,,,ON
***69055,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1257,AT,70 DISTILLERY LANE,,,ON
***40808,20241117,2,PARK - LONGER THAN 3 HOURS,40,1257,NR,15 ORTON PARK RD,,,ON
***69056,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1258,AT,70 DISTILLERY LANE,,,ON
***28253,20241117,387,PARK PRO VEH ON BICYCLE PATH,200,1258,OPP,200 ELIZABETH ST,,,ON
***40809,20241117,2,PARK - LONGER THAN 3 HOURS,40,1258,NR,15 ORTON PARK RD,,,ON
***07209,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1258,NR,1922 WESTON RD,,,ON
***34063,20241117,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1258,NR,32 FREELAND ST,,,ON
***38530,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1258,OPP,11 WINCOTT DR,,,ON
***44025,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1258,OPP,76 GEARY AVE,,,ON
***76046,20241117,2,PARK - LONGER THAN 3 HOURS,40,1259,NR,6 GRIMTHORPE RD,,,ON
***30670,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1259,NR,121 SCOLLARD ST,,,ON
***28254,20241117,387,PARK PRO VEH ON BICYCLE PATH,200,1300,OPP,200 ELIZABETH ST,,,ON
***33967,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1301,NR,360 SPADINA AVE,,,ON
***38531,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1301,OPP,11 WINCOTT DR,,,ON
***28255,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1302,OPP,200 ELIZABETH ST,,,OH
***79513,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1302,E/S,WATKINSON AVE,N/O,DUNDAS ST W,ON
***34064,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1302,W/S,COOPER ST,N/O,QUEENS QUAY E,ON
***91693,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1302,NR,5200 YONGE ST,,,ON
***44026,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1303,NR,60 HALLAM ST,,,ON
***73013,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1303,OPP,114 JEFFERSON AVE,,,ON
***91694,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1303,NR,5200 YONGE ST,,,ON
***79514,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1304,E/S,WATKINSON AVE,N/O,DUNDAS ST W,ON
***30671,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1304,NR,104 YORKVILLE AVE,,,ON
***73014,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1304,OPP,121 JEFFERSON AVE,,,ON
***77329,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1304,NR,2367 QUEEN ST E,,,ON
***96645,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1304,NR,199 OSSINGTON AVE,,,ON
***26277,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1305,OPP,31 BRUNEL CRT,,,ON
***30672,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1305,NR,108 YORKVILLE AVE,,,ON
***33901,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1305,NR,236 CARLTON ST,,,ON
***73015,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1305,OPP,121 JEFFERSON AVE,,,ON
***77330,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1305,NR,2365 QUEEN ST E,,,ON
***96646,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1305,NR,149 OSSINGTON AVE,,,ON
***03195,20241117,3,PARK ON PRIVATE PROPERTY,75,1306,,607 THE EAST MALL,,,ON
***69057,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1306,AT,40 ROLLING MILLS RD,,,IL
***26278,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1306,E/S,BRUNEL CRT,S/O,FORT YORK BLVD,ON
***30673,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1306,NR,108 YORKVILLE AVE,,,QC
***33902,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1306,NR,236 CARLTON ST,,,ON
***58457,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1307,AT,40 ROLLING MILLS RD,,,ON
***30674,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1307,NR,110 YORKVILLE AVE,,,ON
***69058,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1308,AT,40 ROLLING MILLS RD,,,ON
***26279,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1308,NR,9 BRUNEL CRT,,,ON
***26280,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1308,NR,3 BRUNEL CRT,,,ON
***30675,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1308,NR,110 YORKVILLE AVE,,,ON
***73016,20241117,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1308,OPP,138 JEFFERSON AVE,,,AB
***96647,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1308,NR,104 OSSINGTON AVE,,,ON
***58458,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1309,AT,40 ROLLING MILLS RD,,,ON
***69059,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1309,AT,40 ROLLING MILLS RD,,,ON
***79515,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1309,OPP,2803 DUNDAS ST W,,,ON
***85473,20241117,134,PARK-SIGNED HWY-PUBLIC LANE,50,1309,R/O,720 QUEEN ST E,,,ON
***26281,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1309,NR,3 BRUNEL CRT,,,ON
***77331,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1309,NR,2489 QUEEN ST E,,,ON
***96648,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1309,NR,92 OSSINGTON AVE,,,ON
***48726,20241117,3,PARK ON PRIVATE PROPERTY,75,1310,,180 CHALKFARM DR,,,ON
***33903,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1310,NR,215 CARLTON ST,,,ON
***34065,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1310,OPP,55 THE ESPLANADE,,,ON
***58641,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1310,OPP,160 MARINE PARADE DR,,,ON
***28256,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1311,NR,23 GRENVILLE ST,,,ON
***58642,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1311,OPP,160 MARINE PARADE DR,,,ON
***58643,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1311,OPP,160 MARINE PARADE DR,,,ON
***96649,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1311,NR,70 OSSINGTON AVE,,,ON
***76047,20241117,14,PARK-OBSTRUCT (DRWAY/LANEWAY),65,1312,NR,321 BARTLETT AVE N,,,ON
***79516,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1312,NR,2828 DUNDAS ST W,,,ON
***58644,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1312,OPP,160 MARINE PARADE DR,,,ON
***77332,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1312,NR,2326 QUEEN ST E,,,ON
***00285,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1312,NR,892 DUNDAS ST W,,,ON
***79517,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1313,NR,2828 DUNDAS ST W,,,ON
***33968,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1313,NR,383 FRONT ST W,,,IN
***58645,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1313,OPP,160 MARINE PARADE DR,,,ON
***77333,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1313,NR,2328 QUEEN ST E,,,ON
***96650,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1313,NR,48 OSSINGTON AVE,,,ON
***69060,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1314,AT,100 COOPERAGE ST.,,,ON
***28257,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1314,OPP,7 GRENVILLE ST,,,ON
***79518,20241117,364,STND ONSTRT ACCESSIBLE NO PRMT,450,1314,NR,2829 DUNDAS ST W,,,ON
***33904,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1314,OPP,232 CARLTON ST,,,ON
***77334,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1314,NR,2332 QUEEN ST E,,,ON
***00286,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1314,NR,918 DUNDAS ST W,,,ON
***58459,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1315,AT,100 COOPERAGE ST.,,,ON
***30676,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1315,NR,92 YORKVILLE AVE,,,ON
***58646,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1315,OPP,160 MARINE PARADE DR,,,ON
***77335,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1315,NR,2336 QUEEN ST E,,,ON
***96651,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1315,NR,53 OSSINGTON AVE,,,ON
***33969,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1316,NR,373 FRONT ST W,,,ON
***58647,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1316,OPP,160 MARINE PARADE DR,,,QC
***73017,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1316,NR,107 JEFFERSON AVE,,,ON
***91695,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1316,NR,150 BEECROFT RD,,,ON
***00287,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1316,NR,924 DUNDAS ST W,,,ON
***00288,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1316,NR,924 DUNDAS ST W,,,ON
***79519,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1317,NR,2803 DUNDAS ST W,,,ON
***85474,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1317,NR,13 CARROLL ST,,,ON
***33970,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1317,NR,373 FRONT ST W,,,ON
***39220,20241117,2,PARK - LONGER THAN 3 HOURS,40,1317,NR,92 MADELAINE AVE,,,ON
***58648,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1317,OPP,160 MARINE PARADE DR,,,ON
***96652,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1317,NR,57 OSSINGTON AVE,,,ON
***00289,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1317,NR,928 DUNDAS ST W,,,ON
***58460,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1318,AT,100 COOPERAGE ST.,,,ON
***79520,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1318,NR,2803 DUNDAS ST W,,,ON
***33971,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1318,NR,373 FRONT ST W,,,ON
***33972,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1318,NR,373 FRONT ST W,,,PA
***50186,20241117,363,PARK ONSTRT ACCESSIBLE NO PRMT,450,1318,NR,42 WESTMORELAND AVE,,,ON
***69061,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1319,AT,100 COOPERAGE ST.,,,IL
***79521,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1319,NR,2803 DUNDAS ST W,,,ON
***33973,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1319,NR,373 FRONT ST W,,,ON
***39144,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1319,NR,43 ELM ST,,,ON
***39221,20241117,2,PARK - LONGER THAN 3 HOURS,40,1319,NR,92 MADELAINE AVE,,,ON
***58649,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1319,OPP,160 MARINE PARADE DR,,,ON
***58650,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1320,OPP,160 MARINE PARADE DR,,,ON
***73018,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1320,OPP,1 SNOOKER ST,,,GA
***58461,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1321,AT,100 COOPERAGE ST.,,,ON
***69062,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1321,AT,100 COOPERAGE ST.,,,ON
***30677,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1321,NR,116 YORKVILLE AVE,,,ON
***33974,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1321,NR,373 FRONT ST W,,,SC
***58651,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1321,OPP,160 MARINE PARADE DR,,,ON
***73019,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1321,OPP,1 SNOOKER ST,,,MI
***77336,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1321,NR,2238 QUEEN ST E,,,ON
***69063,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1322,AT,100 COOPERAGE ST.,,,ON
***28258,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1322,S/S,PHIPPS ST,E/O,BAY ST,ON
***39222,20241117,2,PARK - LONGER THAN 3 HOURS,40,1322,NR,60 MADELAINE AVE,,,ON
***58652,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1322,OPP,160 MARINE PARADE DR,,,ON
***62003,20241117,3,PARK ON PRIVATE PROPERTY,75,1323,,330 DIXON ROAD,,,ON
***28259,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1323,S/S,PHIPPS ST,E/O,BAY ST,ON
***33905,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1323,OPP,182 CARLTON ST,,,ON
***58653,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1323,OPP,160 MARINE PARADE DR,,,ON
***00290,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1323,NR,785 DUNDAS ST W,,,ON
***69339,20241117,4,PARK ON MUNICIPAL PROPERTY,75,1324,AT,100 COOPERAGE ST.,,,AB
***00291,20241117,414,PARK VEH.-COMMERCIAL LOAD ZONE,50,1324,NR,785 DUNDAS ST W,,,ON
***28260,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1325,S/S,PHIPPS ST,E/O,BAY ST,QC
***39145,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1325,NR,13 ELM ST,,,MI
***77337,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1325,NR,2096 QUEEN ST E,,,ON
***96653,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1325,NR,219 OSSINGTON AVE,,,ON
***30678,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1326,NR,116 YORKVILLE AVE,,,ON
***58654,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1326,OPP,160 MARINE PARADE DR,,,ON
***91696,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1326,NR,5449 YONGE ST,,,ON
***96654,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1327,NR,199 OSSINGTON AVE,,,ON
***39146,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1328,NR,18 ELM ST,,,ON
***58655,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1328,OPP,160 MARINE PARADE DR,,,ON
***73020,20241117,8,STAND VEH.-PROHIBIT TIME/DAY,120,1328,NR,25 JOE SHUSTER WAY,,,ON
***84690,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1329,NR,1 C HERONS HILL WAY,,,ON
***33975,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1329,NR,125 BREMNER BLVD,,,ON
***73021,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1329,OPP,25 JOE SHUSTER WAY,,,ON
***33976,20241117,419,STAND NON-TAXI IN SIGNED STAND,75,1330,NR,120 BREMNER BLVD,,,ON
***58656,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1330,OPP,160 MARINE PARADE DR,,,ON
***77338,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1330,W/S,BELLEFAIR AVE,S/O,QUEEN ST E,ON
***30679,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1331,NR,41 HAZELTON AVE,,,ON
***33977,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1331,NR,125 BREMNER BLVD,,,ON
***38532,20241117,77,PARK-(FRNT/60 CM) DRWAY/LANEWY,75,1331,NR,182 WESTMORE DR,,,ON
***91697,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1331,NR,5300 YONGE ST,,,ON
***34066,20241117,3,PARK ON PRIVATE PROPERTY,75,1332,AT,25 THE ESPLANADE,,,ON
***39147,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1332,NR,38 ELM ST,,,ON
***58657,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1332,OPP,160 MARINE PARADE DR,,,QC
***77339,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1332,W/S,BELLEFAIR AVE,S/O,QUEEN ST E,ON
***79522,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1333,NR,2868 DUNDAS ST W,,,ON
***58658,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1333,OPP,160 MARINE PARADE DR,,,ON
***91698,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1333,S/S,ELLERSLIE AVE,W/O,YONGE ST,ON
***73022,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1334,OPP,68 MM6 ABELL ST,,,ON
***00292,20241117,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1334,NR,138 MARKHAM ST,,,ON
***46550,20241117,387,PARK PRO VEH ON BICYCLE PATH,200,1335,OPP,4 AVENUE RD,,,ON
***79523,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1335,NR,2868 DUNDAS ST W,,,ON
***66897,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1336,NR,24 FERRAND DR,,,ON
***79524,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1336,NR,2868 DUNDAS ST W,,,ON
***34067,20241117,3,PARK ON PRIVATE PROPERTY,75,1336,AT,25 THE ESPLANADE,,,ON
***66898,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1337,NR,24 FERRAND DR,,,ON
***76048,20241117,14,PARK-OBSTRUCT (DRWAY/LANEWAY),65,1337,NR,321 BARTLETT AVE N,,,ON
***79525,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1337,NR,2868 DUNDAS ST W,,,ON
***85475,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1337,NR,75 MUNRO ST,,,ON
***73023,20241117,363,PARK ONSTRT ACCESSIBLE NO PRMT,450,1337,NR,12 MM6 ABELL ST,,,ON
***66899,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1338,NR,24 FERRAND DR,,,NY
***79526,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1339,NR,2920 DUNDAS ST W,,,ON
***73024,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1339,NR,12 MM6 ABELL ST,,,BC
***48727,20241117,3,PARK ON PRIVATE PROPERTY,75,1340,,200 CHALKFARM DR,,,ON
***79527,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1340,OPP,2920 DUNDAS ST W,,,QC
***73025,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1340,NR,24 MM6 ABELL ST,,,ON
***79528,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1342,NR,2907 DUNDAS ST W,,,OH
***73026,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1342,NR,24 MM6 ABELL ST,,,AB
***46551,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1343,NR,108 YORKVILLE AVE,,,ON
***96655,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1343,NR,1051 QUEEN ST W,,,ON
***33786,20241117,2,PARK - LONGER THAN 3 HOURS,40,1344,NR,6 WINDAL AVE,,,ON
***34068,20241117,3,PARK ON PRIVATE PROPERTY,75,1344,AT,25 THE ESPLANADE,,,ON
***73027,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1344,NR,68 MM6 ABELL ST,,,ON
***91699,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1344,NR,33 ELMHURST AVE,,,ON
***46552,20241117,415,PARK COMMERC LOAD ZONE NOT LDG,50,1345,NR,108 YORKVILLE AVE,,,ON
***33787,20241117,2,PARK - LONGER THAN 3 HOURS,40,1345,NR,6 WINDAL AVE,,,ON
***38533,20241117,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1345,NR,42 BARFORD RD,,,ON
***91700,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1345,NR,33 ELMHURST AVE,,,ON
***46553,20241117,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1346,OPP,99 YORKVILLE AVE,,,ON
***73028,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1346,NR,68 MM6 ABELL ST,,,ON
***96656,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1346,NR,1101 QUEEN ST W,,,ON
***48728,20241117,3,PARK ON PRIVATE PROPERTY,75,1347,,200 CHALKFARM DR,,,ON
***38534,20241117,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1347,NR,48 BARFORD RD,,,ON
***40810,20241117,2,PARK - LONGER THAN 3 HOURS,40,1349,OPP,55 TOWN CENTRE CRT,,,ON
***46554,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1350,OPP,29 BELLAIR ST,,,AZ
***38535,20241117,6,PARK-SIGNED HWY-EXC PERMT TIME,50,1350,NR,39 CHECKENDON DR,,,ON
***91701,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1350,N/S,POYNTZ AVE,W/O,YONGE ST,ON
***96657,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1350,NR,1118 QUEEN ST W,,,ON
***40811,20241117,15,PARK-WITHIN 3M OF FIRE HYDRANT,125,1351,OPP,55 TOWN CENTRE CRT,,,ON
***46555,20241117,9,STOP-SIGNED HWY-PROHIBIT TM/DY,120,1351,OPP,25 BELLAIR ST,,,ON
***50187,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1352,NR,126 GEARY AVE,,,ON
***40812,20241117,5,PARK-SIGNED HWY-PROHIBIT DY/TM,65,1353,NR,55 TOWN CENTRE CRT,,,ON
***46556,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1353,NR,108 BELLAIR ST,,,ON
***96658,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1353,NR,1076 QUEEN ST W,,,ON
***03197,20241117,3,PARK ON PRIVATE PROPERTY,75,1354,,6 PENGARTH CRT,,,ON
***84691,20241117,3,PARK ON PRIVATE PROPERTY,75,1354,AT,62 C COURVILLE COACHWAY,,,ON
***73029,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1354,NR,1117 MM6 QUEEN ST W,,,ON
***96659,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1354,NR,1076 QUEEN ST W,,,ON
***03198,20241117,3,PARK ON PRIVATE PROPERTY,75,1355,,12 PENGARTH CRT,,,ON
***46557,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1355,NR,108 BELLAIR ST,,,ON
***03199,20241117,3,PARK ON PRIVATE PROPERTY,75,1356,,12 PENGARTH CRT,,,ON
***25114,20241117,3,PARK ON PRIVATE PROPERTY,75,1356,,4205 KEELE ST,,,ON
***46558,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1356,NR,108 BELLAIR ST,,,AB
***96660,20241117,207,PARK MACHINE-REQD FEE NOT PAID,50,1356,NR,1050 QUEEN ST W,,,ON
